JobName,ReqMem,ReqCPUs,ReqGPUs,ReqDuration,ActualDuration,Submit
job3369,16000000,1,0,86400,10333,1612277915
job3370,16000000,1,0,86400,10876,1612277915
job3371,16000000,1,0,86400,12510,1612277915
job3372,16000000,1,0,86400,12376,1612277915
job3373,16000000,1,0,86400,12756,1612277915
job3374,16000000,1,0,86400,13120,1612277915
job3375,16000000,1,0,86400,12855,1612277915
job3376,16000000,1,0,86400,12815,1612277915
job3377,16000000,1,0,86400,12552,1612277915
job3378,16000000,1,0,86400,13653,1612277915
job3379,16000000,1,0,86400,13725,1612277915
job3380,16000000,1,0,86400,13659,1612277915
job3381,16000000,1,0,86400,13183,1612277915
job3382,16000000,1,0,86400,9869,1612277915
job3383,16000000,1,0,86400,2635,1612277915
job3384,16000000,1,0,86400,6463,1612277915
job3385,16000000,1,0,86400,6685,1612277915
job3386,16000000,1,0,86400,8479,1612277915
job3387,16000000,1,0,86400,9904,1612277915
job3388,16000000,1,0,86400,30227,1612277915
job3389,16000000,1,0,86400,30737,1612277915
job3390,16000000,1,0,86400,31200,1612277915
job3391,16000000,1,0,86400,12782,1612277915
job3392,16000000,1,0,86400,12937,1612277915
job3393,16000000,1,0,86400,12771,1612277915
job3394,16000000,1,0,86400,13097,1612277915
job3395,16000000,1,0,86400,12623,1612277915
job3396,16000000,1,0,86400,12782,1612277915
job3397,16000000,1,0,86400,12570,1612277915
job3398,16000000,1,0,86400,13406,1612277915
job3399,16000000,1,0,86400,13258,1612277915
job3400,16000000,1,0,86400,13423,1612277915
job3401,16000000,1,0,86400,5030,1612277915
job3402,16000000,1,0,86400,5664,1612277915
job3403,16000000,1,0,86400,7051,1612277915
job3404,16000000,1,0,86400,8165,1612277915
job3405,16000000,1,0,86400,14200,1612277915
job3406,16000000,1,0,86400,15444,1612277915
job3407,16000000,1,0,86400,15292,1612277915
job3408,16000000,1,0,86400,16499,1612277915
job3409,16000000,1,0,86400,16776,1612277915
job3410,16000000,1,0,86400,16683,1612277915
job3411,16000000,1,0,86400,16554,1612277915
job3412,16000000,1,0,86400,10364,1612277915
job3413,16000000,1,0,86400,10273,1612277915
job3414,16000000,1,0,86400,10237,1612277915
